platform_code,time,latitude,longitude,sst,battery
6203516,2022-08-04T08:00:00Z,39.3852,-67.446,,14.4
6203516,2022-08-04T09:00:00Z,39.3832,-67.4398,,14.4
6203516,2022-08-04T10:00:00Z,39.3754,-67.4324,,14.4
6203516,2022-08-04T11:00:00Z,39.3658,-67.4242,,14.4
6203516,2022-08-04T12:00:00Z,39.354,-67.4188,,14.4
6203516,2022-08-04T13:00:00Z,39.344,-67.416,,14.4
6203516,2022-08-04T14:00:00Z,39.3342,-67.4174,,14.4
6203516,2022-08-04T15:00:00Z,39.3268,-67.421,,14.4
6203516,2022-08-04T16:00:00Z,39.3208,-67.4256,,14.4
6203516,2022-08-04T17:00:00Z,39.3162,-67.431,,14.4
6203516,2022-08-04T18:00:00Z,39.3136,-67.4374,,14.4
6203516,2022-08-04T19:00:00Z,39.3124,-67.445,,14.4
6203516,2022-08-04T20:00:00Z,39.3114,-67.4504,,14.4
6203516,2022-08-04T21:00:00Z,39.3092,-67.4504,,14.4
6203516,2022-08-04T22:00:00Z,39.3074,-67.4496,,14.4
6203516,2022-08-04T23:00:00Z,39.3072,-67.448,,14.4
6203516,2022-08-05T00:00:00Z,39.307,-67.4436,,14.4
6203516,2022-08-05T01:00:00Z,39.3058,-67.4374,,14.4
6203516,2022-08-05T02:00:00Z,39.304,-67.4314,,14.4
6203516,2022-08-05T03:00:00Z,39.3012,-67.4274,,14.4
6203516,2022-08-05T04:00:00Z,39.2962,-67.4242,,14.4
6203516,2022-08-05T05:00:00Z,39.2898,-67.4242,,14.4
6203516,2022-08-05T06:00:00Z,39.2822,-67.4238,,14.4
6203516,2022-08-05T07:00:00Z,39.2754,-67.4284,,14.4
6203516,2022-08-05T08:00:00Z,39.2688,-67.4374,,14.4
6203516,2022-08-05T09:00:00Z,39.2658,-67.4476,,14.4
6203516,2022-08-05T10:00:00Z,39.2696,-67.4566,,14.4
6203516,2022-08-05T11:00:00Z,39.2712,-67.4614,,14.4
6203516,2022-08-05T12:00:00Z,39.2716,-67.4628,,14.4
6203516,2022-08-05T13:00:00Z,39.269,-67.463,,14.4
6203516,2022-08-05T14:00:00Z,39.2646,-67.4644,,14.4
6203516,2022-08-05T15:00:00Z,39.262,-67.4684,,14.4
6203516,2022-08-05T16:00:00Z,39.2616,-67.4708,,14.4
6203516,2022-08-05T17:00:00Z,39.2608,-67.4726,,14.4
6203516,2022-08-05T18:00:00Z,39.257,-67.473,,14.4
6203516,2022-08-05T19:00:00Z,39.2566,-67.4766,,14.4
6203516,2022-08-05T20:00:00Z,39.2522,-67.4788,,14.4
6203516,2022-08-05T21:00:00Z,39.2488,-67.4812,,14.4
6203516,2022-08-05T22:00:00Z,39.2446,-67.4832,,14.4
6203516,2022-08-05T23:00:00Z,39.2428,-67.4864,,14.4
6203516,2022-08-06T00:00:00Z,39.2424,-67.4866,,14.4
6203516,2022-08-06T01:00:00Z,39.242,-67.4834,,14.4
6203516,2022-08-06T02:00:00Z,39.2368,-67.4776,,14.4
6203516,2022-08-06T03:00:00Z,39.2288,-67.4734,,14.4
6203516,2022-08-06T04:00:00Z,39.2204,-67.474,,14.4
6203516,2022-08-06T05:00:00Z,39.2144,-67.48,,14.4
6203516,2022-08-06T06:00:00Z,39.2114,-67.4864,,14.4
6203516,2022-08-06T07:00:00Z,39.2082,-67.4932,,14.4
6203516,2022-08-06T08:00:00Z,39.2068,-67.5018,,14.4
6203516,2022-08-06T09:00:00Z,39.2084,-67.5062,,14.4
6203516,2022-08-06T10:00:00Z,39.2102,-67.5068,,14.4
6203516,2022-08-06T11:00:00Z,39.2126,-67.5066,,14.4
6203516,2022-08-06T12:00:00Z,39.2164,-67.5054,,14.4
6203516,2022-08-06T13:00:00Z,39.2208,-67.5082,,14.4
6203516,2022-08-06T14:00:00Z,39.2268,-67.5078,,14.4
6203516,2022-08-06T15:00:00Z,39.2292,-67.5032,,14.4
6203516,2022-08-06T16:00:00Z,39.2272,-67.4964,,14.4
6203516,2022-08-06T17:00:00Z,39.2218,-67.4898,,14.4
6203516,2022-08-06T18:00:00Z,39.2132,-67.4864,,14.4
6203516,2022-08-06T19:00:00Z,39.2036,-67.4888,,14.4
6203516,2022-08-06T20:00:00Z,39.196,-67.4942,,14.4
6203516,2022-08-06T21:00:00Z,39.1896,-67.5022,,14.4
6203516,2022-08-06T22:00:00Z,39.1878,-67.5132,,14.4
6203516,2022-08-06T23:00:00Z,39.1866,-67.5228,,14.4
6203516,2022-08-07T00:00:00Z,39.1872,-67.533,,14.4
6203516,2022-08-07T01:00:00Z,39.1912,-67.5396,,14.4
6203516,2022-08-07T02:00:00Z,39.1948,-67.5404,,14.4
6203516,2022-08-07T03:00:00Z,39.1942,-67.542,,14.4
6203516,2022-08-07T04:00:00Z,39.1924,-67.5432,,14.4
6203516,2022-08-07T05:00:00Z,39.1898,-67.5418,,14.4
6203516,2022-08-07T06:00:00Z,39.1856,-67.541,,14.4
6203516,2022-08-07T07:00:00Z,39.1808,-67.5398,,14.4
6203516,2022-08-07T08:00:00Z,39.1744,-67.5394,,14.4
6203516,2022-08-07T09:00:00Z,39.1692,-67.5398,,14.4
6203516,2022-08-07T10:00:00Z,39.1648,-67.542,,14.4
6203516,2022-08-07T11:00:00Z,39.1624,-67.5464,,14.4
6203516,2022-08-07T12:00:00Z,39.1618,-67.5506,,14.4
6203516,2022-08-07T13:00:00Z,39.161,-67.5556,,14.4
6203516,2022-08-07T14:00:00Z,39.1614,-67.5586,,14.4
6203516,2022-08-07T15:00:00Z,39.1624,-67.5584,,14.4
6203516,2022-08-07T16:00:00Z,39.1592,-67.5568,,14.4
6203516,2022-08-07T17:00:00Z,39.1518,-67.5556,,14.4
6203516,2022-08-07T18:00:00Z,39.1436,-67.5564,,14.4
6203516,2022-08-07T19:00:00Z,39.1378,-67.5586,,14.4
6203516,2022-08-07T20:00:00Z,39.1346,-67.5628,,14.4
6203516,2022-08-07T21:00:00Z,39.1336,-67.5658,,14.4
6203516,2022-08-07T22:00:00Z,39.1346,-67.569,,14.4
6203516,2022-08-07T23:00:00Z,39.1372,-67.5706,,14.4
6203516,2022-08-08T00:00:00Z,39.136,-67.577,,14.4
6203516,2022-08-08T01:00:00Z,39.1364,-67.5862,,14.4
6203516,2022-08-08T02:00:00Z,39.1394,-67.5928,,14.4
6203516,2022-08-08T03:00:00Z,39.1392,-67.5938,,14.4
6203516,2022-08-08T04:00:00Z,39.135,-67.59,,14.4
6203516,2022-08-08T05:00:00Z,39.1318,-67.5888,,14.4
6203516,2022-08-08T06:00:00Z,39.1284,-67.587,,14.4
6203516,2022-08-08T07:00:00Z,39.124,-67.5834,,14.4
6203516,2022-08-08T08:00:00Z,39.1188,-67.5808,,14.4
6203516,2022-08-08T09:00:00Z,39.1134,-67.5804,,14.4
6203516,2022-08-08T10:00:00Z,39.109,-67.5816,,14.4
6203516,2022-08-08T11:00:00Z,39.1048,-67.584,,14.4
6203516,2022-08-08T12:00:00Z,39.1018,-67.587,,14.4
6203516,2022-08-08T13:00:00Z,39.0992,-67.5916,,14.4
6203516,2022-08-08T14:00:00Z,39.0966,-67.5976,,14.4
6203516,2022-08-08T15:00:00Z,39.0944,-67.604,,14.4
6203516,2022-08-08T16:00:00Z,39.0918,-67.6106,,14.4
6203516,2022-08-08T17:00:00Z,39.0898,-67.6156,,14.4
6203516,2022-08-08T18:00:00Z,39.0898,-67.6198,,14.4
6203516,2022-08-08T19:00:00Z,39.089,-67.6208,,14.4
6203516,2022-08-08T20:00:00Z,39.0878,-67.622,,14.4
6203516,2022-08-08T21:00:00Z,39.0852,-67.6232,,14.4
6203516,2022-08-08T22:00:00Z,39.0826,-67.6244,,14.4
6203516,2022-08-08T23:00:00Z,39.0766,-67.6276,,14.4
6203516,2022-08-09T00:00:00Z,39.0724,-67.632,,14.4
6203516,2022-08-09T01:00:00Z,39.0682,-67.6382,,14.4
6203516,2022-08-09T02:00:00Z,39.065,-67.6432,,14.4
6203516,2022-08-09T03:00:00Z,39.063,-67.6472,,14.4
6203516,2022-08-09T04:00:00Z,39.0624,-67.6516,,14.4
6203516,2022-08-09T05:00:00Z,39.0608,-67.6558,,14.4
6203516,2022-08-09T06:00:00Z,39.0592,-67.6578,,14.4
6203516,2022-08-09T07:00:00Z,39.056,-67.6594,,14.4
6203516,2022-08-09T08:00:00Z,39.054,-67.6602,,14.4
6203516,2022-08-09T09:00:00Z,39.0498,-67.659,,14.4
6203516,2022-08-09T10:00:00Z,39.0456,-67.6592,,14.4
6203516,2022-08-09T11:00:00Z,39.041,-67.6618,,14.4
6203516,2022-08-09T12:00:00Z,39.036,-67.6654,,14.4
6203516,2022-08-09T13:00:00Z,39.0316,-67.6704,,14.4
6203516,2022-08-09T14:00:00Z,39.0294,-67.6768,,14.4
6203516,2022-08-09T15:00:00Z,39.0268,-67.6842,,14.4
6203516,2022-08-09T16:00:00Z,39.0234,-67.6904,,14.4
6203516,2022-08-09T17:00:00Z,39.0202,-67.6952,,14.4
6203516,2022-08-09T18:00:00Z,39.0182,-67.6992,,14.4
6203516,2022-08-09T19:00:00Z,39.0164,-67.7004,,14.4
6203516,2022-08-09T20:00:00Z,39.0148,-67.7008,,14.4
6203516,2022-08-09T21:00:00Z,39.0126,-67.702,,14.4
6203516,2022-08-09T22:00:00Z,39.0106,-67.7042,,14.4
6203516,2022-08-09T23:00:00Z,39.0062,-67.707,,14.4
6203516,2022-08-10T00:00:00Z,39.001,-67.7098,,14.4
6203516,2022-08-10T01:00:00Z,38.9948,-67.7138,,14.4
6203516,2022-08-10T02:00:00Z,38.9898,-67.7196,,14.4
6203516,2022-08-10T03:00:00Z,38.9858,-67.7266,,14.4
6203516,2022-08-10T04:00:00Z,38.9824,-67.7352,,14.4
6203516,2022-08-10T05:00:00Z,38.98,-67.7406,,14.4
6203516,2022-08-10T06:00:00Z,38.9782,-67.7452,,14.4
6203516,2022-08-10T07:00:00Z,38.9756,-67.7462,,14.4
6203516,2022-08-10T08:00:00Z,38.9722,-67.7464,,14.4
6203516,2022-08-10T09:00:00Z,38.9682,-67.7464,,14.4
6203516,2022-08-10T10:00:00Z,38.9654,-67.749,,14.4
6203516,2022-08-10T12:00:00Z,38.959,-67.754,,14.4
6203516,2022-08-10T13:00:00Z,38.9544,-67.757,,14.4
6203516,2022-08-10T14:00:00Z,38.9488,-67.7598,,14.4
6203516,2022-08-10T15:00:00Z,38.9404,-67.7644,,14.4
6203516,2022-08-10T16:00:00Z,38.9346,-67.7694,,14.4
6203516,2022-08-10T17:00:00Z,38.932,-67.774,,14.4
6203516,2022-08-10T18:00:00Z,38.9286,-67.7796,,14.4
6203516,2022-08-10T19:00:00Z,38.9264,-67.7852,,14.4
6203516,2022-08-10T20:00:00Z,38.9302,-67.7884,,14.4
6203516,2022-08-10T21:00:00Z,38.9324,-67.7868,,14.4
6203516,2022-08-10T22:00:00Z,38.9314,-67.7856,,14.4
6203516,2022-08-10T23:00:00Z,38.9284,-67.7828,,14.4
6203516,2022-08-11T00:00:00Z,38.9222,-67.7806,,14.4
6203516,2022-08-11T01:00:00Z,38.916,-67.7802,,14.4
6203516,2022-08-11T02:00:00Z,38.9098,-67.7814,,14.4
6203516,2022-08-11T03:00:00Z,38.9054,-67.7844,,14.4
6203516,2022-08-11T04:00:00Z,38.9,-67.7878,,14.4
6203516,2022-08-11T05:00:00Z,38.8934,-67.789,,14.4
6203516,2022-08-11T06:00:00Z,38.8878,-67.7944,,14.4
6203516,2022-08-11T07:00:00Z,38.8862,-67.8002,,14.4
6203516,2022-08-11T08:00:00Z,38.8884,-67.808,,14.4
6203516,2022-08-11T09:00:00Z,38.892,-67.8108,,14.4
6203516,2022-08-11T10:00:00Z,38.8932,-67.8082,,14.4
6203516,2022-08-11T12:00:00Z,38.8906,-67.8046,,14.4
6203516,2022-08-11T13:00:00Z,38.8852,-67.801,,14.4
6203516,2022-08-11T14:00:00Z,38.8796,-67.7978,,14.4
6203516,2022-08-11T15:00:00Z,38.8736,-67.796,,14.4
6203516,2022-08-11T16:00:00Z,38.8656,-67.7998,,14.4
6203516,2022-08-11T17:00:00Z,38.8594,-67.8042,,14.4
6203516,2022-08-11T18:00:00Z,38.8544,-67.8118,,14.4
6203516,2022-08-11T19:00:00Z,38.855,-67.8244,,14.4
6203516,2022-08-11T20:00:00Z,38.8562,-67.8336,,14.4
6203516,2022-08-11T21:00:00Z,38.8562,-67.837,,14.4
6203516,2022-08-11T22:00:00Z,38.8558,-67.837,,14.4
6203516,2022-08-11T23:00:00Z,38.8534,-67.8344,,14.4
6203516,2022-08-12T00:00:00Z,38.8494,-67.8344,,14.4
6203516,2022-08-12T01:00:00Z,38.8442,-67.8348,,14.4
6203516,2022-08-12T02:00:00Z,38.8394,-67.8344,,14.4
6203516,2022-08-12T03:00:00Z,38.8338,-67.8314,,14.4
6203516,2022-08-12T04:00:00Z,38.825,-67.83,,14.4
6203516,2022-08-12T05:00:00Z,38.815,-67.83,,14.4
6203516,2022-08-12T06:00:00Z,38.8064,-67.8364,,14.4
6203516,2022-08-12T07:00:00Z,38.7998,-67.844,,14.4
6203516,2022-08-12T08:00:00Z,38.795,-67.8534,,14.4
6203516,2022-08-12T09:00:00Z,38.794,-67.861,,14.4
6203516,2022-08-12T10:00:00Z,38.7906,-67.8638,,14.4
6203516,2022-08-12T11:00:00Z,38.7884,-67.864,,14.4
6203516,2022-08-12T12:00:00Z,38.7848,-67.862,,14.4
6203516,2022-08-12T13:00:00Z,38.7812,-67.8588,,14.4
6203516,2022-08-12T14:00:00Z,38.7742,-67.8536,,14.4
6203516,2022-08-12T15:00:00Z,38.7658,-67.8472,,14.4
6203516,2022-08-12T16:00:00Z,38.7578,-67.8416,,14.4
6203516,2022-08-12T17:00:00Z,38.7482,-67.8396,,14.4
6203516,2022-08-12T18:00:00Z,38.7394,-67.8358,,14.4
6203516,2022-08-12T19:00:00Z,38.728,-67.8372,,14.4
6203516,2022-08-12T20:00:00Z,38.7196,-67.8406,,14.4
6203516,2022-08-12T21:00:00Z,38.7126,-67.8436,,14.4
6203516,2022-08-12T22:00:00Z,38.7088,-67.8452,,14.4
6203516,2022-08-12T23:00:00Z,38.7058,-67.8418,,14.4
6203516,2022-08-13T00:00:00Z,38.7004,-67.8288,,14.4
6203516,2022-08-13T01:00:00Z,38.6966,-67.819,,14.4
6203516,2022-08-13T02:00:00Z,38.6922,-67.8088,,14.4
6203516,2022-08-13T03:00:00Z,38.6856,-67.7966,,14.4
6203516,2022-08-13T04:00:00Z,38.6758,-67.783,,14.4
6203516,2022-08-13T05:00:00Z,38.666,-67.7716,,14.4
6203516,2022-08-13T06:00:00Z,38.6566,-67.762,,14.4
6203516,2022-08-13T07:00:00Z,38.6466,-67.751,,14.4
6203516,2022-08-13T08:00:00Z,38.6344,-67.743,,14.4
6203516,2022-08-13T09:00:00Z,38.6256,-67.7326,,14.4
6203516,2022-08-13T10:00:00Z,38.6174,-67.72,,14.4
6203516,2022-08-13T12:00:00Z,38.6062,-67.6906,,14.4
6203516,2022-08-13T13:00:00Z,38.5974,-67.6722,,14.4
6203516,2022-08-13T14:00:00Z,38.593,-67.6558,,14.4
6203516,2022-08-13T15:00:00Z,38.5904,-67.636,,14.4
6203516,2022-08-13T16:00:00Z,38.5808,-67.6116,,14.4
6203516,2022-08-13T17:00:00Z,38.5808,-67.6116,,14.4
6203516,2022-08-13T18:00:00Z,38.5612,-67.563,,14.4
6203516,2022-08-13T19:00:00Z,38.5498,-67.5382,,14.4
6203516,2022-08-13T20:00:00Z,38.5396,-67.5106,,14.4
6203516,2022-08-13T21:00:00Z,38.5276,-67.482,,14.4
6203516,2022-08-13T22:00:00Z,38.5172,-67.4496,,14.4
6203516,2022-08-13T23:00:00Z,38.5072,-67.4168,,14.4
6203516,2022-08-14T00:00:00Z,38.4986,-67.3906,,14.4
6203516,2022-08-14T01:00:00Z,38.4962,-67.3628,,14.4
6203516,2022-08-14T02:00:00Z,38.4964,-67.3268,,14.4
6203516,2022-08-14T03:00:00Z,38.497,-67.2896,,14.4
6203516,2022-08-14T04:00:00Z,38.4988,-67.2512,,14.4
6203516,2022-08-14T05:00:00Z,38.5006,-67.2078,,14.4
6203516,2022-08-14T06:00:00Z,38.4996,-67.1632,,14.4
6203516,2022-08-14T07:00:00Z,38.4976,-67.1246,,14.4
6203516,2022-08-14T08:00:00Z,38.4966,-67.0874,,14.4
6203516,2022-08-14T09:00:00Z,38.4968,-67.0504,,14.4
6203516,2022-08-14T10:00:00Z,38.5014,-67.0126,,14.4
6203507,2022-01-01T00:00:00Z,41.3694,-67.191,16.36,14.4
6203507,2022-01-01T01:00:00Z,41.3694,-67.191,16.39,14.4
6203507,2022-01-01T02:00:00Z,41.3694,-67.191,16.43,14.4
6203507,2022-01-01T03:00:00Z,41.3694,-67.191,16.4,14.4
6203507,2022-01-01T04:00:00Z,39.5276,-70.8876,16.37,14.4
6203507,2022-01-01T05:00:00Z,39.527,-70.8756,16.38,14.4
6203507,2022-01-01T06:00:00Z,39.5262,-70.8638,16.41,14.4
6203507,2022-01-01T07:00:00Z,39.5262,-70.8638,16.39,14.4
6203507,2022-01-01T08:00:00Z,39.5262,-70.8638,16.33,14.4
6203507,2022-01-01T09:00:00Z,39.5262,-70.8638,16.31,14.4
6203507,2022-01-01T10:00:00Z,39.5262,-70.8638,16.34,14.4
6203507,2022-01-01T11:00:00Z,39.5262,-70.8638,16.3,14.4
6203507,2022-01-01T12:00:00Z,39.5262,-70.8638,16.3,14.4
6203507,2022-01-01T13:00:00Z,39.5262,-70.8638,16.27,14.4
6203507,2022-01-01T14:00:00Z,39.5262,-70.8638,16.29,14.4
6203507,2022-01-01T15:00:00Z,39.5262,-70.8638,16.3,14.4
6203507,2022-01-01T16:00:00Z,39.5262,-70.8638,16.26,14.4
6203507,2022-01-01T17:00:00Z,39.5262,-70.8638,16.3,14.4
6203507,2022-01-01T18:00:00Z,39.5262,-70.8638,16.34,14.4
6203507,2022-01-01T19:00:00Z,39.5262,-70.8638,16.35,14.4
6203507,2022-01-01T20:00:00Z,39.5262,-70.8638,16.3,14.4
6203507,2022-01-01T21:00:00Z,39.5262,-70.8638,16.28,14.4
6203507,2022-01-01T22:00:00Z,39.5262,-70.8638,16.26,14.4
6203507,2022-01-01T23:00:00Z,39.5262,-70.8638,16.25,14.4
6203507,2022-01-02T00:00:00Z,39.5262,-70.8638,16.24,14.4
6203507,2022-01-02T01:00:00Z,39.5262,-70.8638,16.25,14.4
6203507,2022-01-02T02:00:00Z,39.5262,-70.8638,16.26,14.4
6203507,2022-01-02T03:00:00Z,39.5262,-70.8638,16.26,14.4
6203507,2022-01-02T04:00:00Z,39.5262,-70.8638,16.23,14.4
6203507,2022-01-02T05:00:00Z,39.5262,-70.8638,16.27,14.4
6203507,2022-01-02T06:00:00Z,39.5262,-70.8638,16.28,14.4
6203507,2022-01-02T07:00:00Z,39.5262,-70.8638,16.33,14.4
6203507,2022-01-02T08:00:00Z,39.5262,-70.8638,16.35,14.4
6203507,2022-01-02T09:00:00Z,39.5262,-70.8638,16.35,14.4
6203507,2022-01-02T10:00:00Z,39.5262,-70.8638,16.39,14.4
6203507,2022-01-02T11:00:00Z,39.5262,-70.8638,16.39,14.4
6203507,2022-01-02T12:00:00Z,39.5262,-70.8638,16.36,14.4
6203507,2022-01-02T13:00:00Z,39.5262,-70.8638,16.37,14.4
6203507,2022-01-02T14:00:00Z,39.5262,-70.8638,16.34,14.4
6203507,2022-01-02T15:00:00Z,39.5262,-70.8638,16.33,14.4
6203507,2022-01-02T16:00:00Z,39.5262,-70.8638,16.35,14.4
6203507,2022-01-02T17:00:00Z,39.5262,-70.8638,16.33,14.4
6203507,2022-01-02T18:00:00Z,39.5262,-70.8638,16.34,14.4
6203507,2022-01-02T19:00:00Z,39.5262,-70.8638,16.36,14.4
6203507,2022-01-02T20:00:00Z,39.5262,-70.8638,16.33,14.4
6203507,2022-01-02T21:00:00Z,39.5262,-70.8638,16.34,14.4
6203507,2022-01-02T22:00:00Z,39.5262,-70.8638,16.37,14.4
6203507,2022-01-02T23:00:00Z,39.5262,-70.8638,16.37,14.4
6203507,2022-01-03T00:00:00Z,39.5262,-70.8638,16.35,14.4
6203507,2022-01-03T01:00:00Z,39.5262,-70.8638,16.36,14.4
6203507,2022-01-03T02:00:00Z,39.5262,-70.8638,16.36,14.4
6203507,2022-01-03T03:00:00Z,39.5262,-70.8638,16.33,14.4
6203507,2022-01-03T04:00:00Z,39.5262,-70.8638,16.31,14.4
6203507,2022-01-03T05:00:00Z,39.5262,-70.8638,16.27,14.4
6203507,2022-01-03T06:00:00Z,39.5262,-70.8638,16.26,14.4
6203507,2022-01-03T07:00:00Z,39.5262,-70.8638,16.29,14.4
6203507,2022-01-03T08:00:00Z,39.5262,-70.8638,16.32,14.4
6203507,2022-01-03T09:00:00Z,39.5262,-70.8638,16.29,14.4
6203507,2022-01-03T10:00:00Z,39.5262,-70.8638,16.29,14.4
6203507,2022-01-03T11:00:00Z,39.5262,-70.8638,16.29,14.4
6203507,2022-01-03T12:00:00Z,39.5262,-70.8638,16.28,14.4
6203507,2022-01-03T13:00:00Z,39.5262,-70.8638,16.29,14.4
6203507,2022-01-03T14:00:00Z,39.5262,-70.8638,16.21,14.4
6203507,2022-01-03T15:00:00Z,39.5262,-70.8638,16.14,14.4
6203507,2022-01-03T16:00:00Z,39.5262,-70.8638,16.21,14.4
6203507,2022-01-03T17:00:00Z,39.5262,-70.8638,16.23,14.4
6203507,2022-01-03T18:00:00Z,39.5262,-70.8638,16.24,14.4
6203507,2022-01-03T19:00:00Z,39.5262,-70.8638,16.2,14.4
6203507,2022-01-03T20:00:00Z,39.5262,-70.8638,16.26,14.4
6203507,2022-01-03T21:00:00Z,39.5262,-70.8638,16.28,14.4
6203507,2022-01-03T22:00:00Z,39.5262,-70.8638,16.18,14.4
6203507,2022-01-03T23:00:00Z,39.5262,-70.8638,16.31,14.4
6203507,2022-01-04T00:00:00Z,39.5262,-70.8638,16.28,14.4
6203507,2022-01-04T01:00:00Z,39.5262,-70.8638,16.17,14.4
6203507,2022-01-04T02:00:00Z,39.5262,-70.8638,16.04,14.4
6203507,2022-01-04T03:00:00Z,39.5262,-70.8638,16.08,14.4
6203507,2022-01-04T04:00:00Z,39.5262,-70.8638,16.23,14.4
6203507,2022-01-04T05:00:00Z,39.5262,-70.8638,16.02,14.4
6203507,2022-01-04T06:00:00Z,39.5262,-70.8638,16.04,14.4
6203507,2022-01-04T07:00:00Z,39.5262,-70.8638,16.16,14.4
6203507,2022-01-04T08:00:00Z,39.5262,-70.8638,16.06,14.4
6203507,2022-01-04T09:00:00Z,39.5262,-70.8638,16.08,14.4
6203507,2022-01-04T10:00:00Z,39.5262,-70.8638,16.05,14.4
6203507,2022-01-04T11:00:00Z,39.5262,-70.8638,15.95,14.4
6203507,2022-01-04T12:00:00Z,39.5262,-70.8638,16.03,14.4
6203507,2022-01-04T13:00:00Z,39.5262,-70.8638,15.97,14.4
6203507,2022-01-04T14:00:00Z,39.5262,-70.8638,16,14.4
6203507,2022-01-04T15:00:00Z,39.5262,-70.8638,15.9,14.4
6203507,2022-01-04T16:00:00Z,39.5262,-70.8638,15.97,14.4
6203507,2022-01-04T17:00:00Z,39.5262,-70.8638,15.3,14.4
6203507,2022-01-04T18:00:00Z,39.5262,-70.8638,15.79,14.4
6203507,2022-01-04T19:00:00Z,39.5262,-70.8638,15.9,14.4
6203507,2022-01-04T20:00:00Z,39.5262,-70.8638,15.64,14.4
6203507,2022-01-04T21:00:00Z,39.5262,-70.8638,15.02,14.4
6203507,2022-01-04T22:00:00Z,39.5262,-70.8638,14.78,14.4
6203507,2022-01-04T23:00:00Z,39.5262,-70.8638,15.34,14.4
6203507,2022-01-05T00:00:00Z,39.5262,-70.8638,14.78,14.4
6203507,2022-01-05T01:00:00Z,39.5262,-70.8638,14.4,14.4
6203507,2022-01-05T02:00:00Z,39.5262,-70.8638,14.83,14.4
6203507,2022-01-05T03:00:00Z,39.5262,-70.8638,15.06,14.4
6203507,2022-01-05T04:00:00Z,39.5262,-70.8638,15.16,14.4
6203507,2022-01-05T05:00:00Z,39.5262,-70.8638,15.21,14.4
6203507,2022-01-05T06:00:00Z,39.5262,-70.8638,14.57,14.4
6203507,2022-01-05T07:00:00Z,39.5262,-70.8638,14.33,14.4
6203507,2022-01-05T08:00:00Z,39.5262,-70.8638,14.37,14.4
6203507,2022-01-05T09:00:00Z,39.5262,-70.8638,14.43,14.4
6203507,2022-01-05T10:00:00Z,39.5262,-70.8638,14.57,14.4
6203507,2022-01-05T11:00:00Z,39.5262,-70.8638,14.59,14.4
6203507,2022-01-05T12:00:00Z,39.5262,-70.8638,14.6,14.4
6203507,2022-01-05T13:00:00Z,39.5262,-70.8638,14.62,14.4
6203507,2022-01-05T14:00:00Z,39.5262,-70.8638,14.6,14.4
6203507,2022-01-05T15:00:00Z,39.5262,-70.8638,14.89,14.4
6203507,2022-01-05T16:00:00Z,39.5262,-70.8638,15.18,14.4
6203507,2022-01-05T17:00:00Z,39.5262,-70.8638,15.17,14.4
6203507,2022-01-05T18:00:00Z,39.5262,-70.8638,15.27,14.4
6203507,2022-01-05T19:00:00Z,39.5262,-70.8638,15.31,14.4
6203507,2022-01-05T20:00:00Z,39.5262,-70.8638,15.34,14.4
6203507,2022-01-05T21:00:00Z,39.5262,-70.8638,15.46,14.4
6203507,2022-01-05T22:00:00Z,39.5262,-70.8638,15.28,14.4
6203507,2022-01-05T23:00:00Z,39.5262,-70.8638,15.29,14.4
6203507,2022-01-06T00:00:00Z,39.5262,-70.8638,15.34,14.4
6203507,2022-01-06T01:00:00Z,39.5262,-70.8638,15.43,14.4
6203507,2022-01-06T02:00:00Z,39.5262,-70.8638,14.95,14.4
6203507,2022-01-06T03:00:00Z,39.5262,-70.8638,14.89,14.4
6203507,2022-01-06T04:00:00Z,39.5262,-70.8638,14.9,14.4
6203507,2022-01-06T05:00:00Z,39.5262,-70.8638,14.97,14.4
6203507,2022-01-06T06:00:00Z,39.5262,-70.8638,15.13,14.4
6203507,2022-01-06T07:00:00Z,39.5262,-70.8638,15.21,14.4
6203507,2022-01-06T08:00:00Z,39.5262,-70.8638,15.2,14.4
6203507,2022-01-06T09:00:00Z,39.5262,-70.8638,15.23,14.4
6203507,2022-01-06T10:00:00Z,39.5262,-70.8638,15.23,14.4
6203507,2022-01-06T11:00:00Z,39.5262,-70.8638,15.21,14.4
6203507,2022-01-06T12:00:00Z,39.5262,-70.8638,15.2,14.4
6203507,2022-01-06T13:00:00Z,39.5262,-70.8638,15.18,14.4
6203507,2022-01-06T14:00:00Z,39.5262,-70.8638,15.21,14.4
6203507,2022-01-06T15:00:00Z,39.5262,-70.8638,15.2,14.4
6203507,2022-01-06T16:00:00Z,39.5262,-70.8638,15.24,14.4
6203507,2022-01-06T17:00:00Z,39.5262,-70.8638,15.23,14.4
6203507,2022-01-06T18:00:00Z,39.5262,-70.8638,15.19,14.4
6203507,2022-01-06T19:00:00Z,39.5262,-70.8638,15.24,14.4
6203507,2022-01-06T20:00:00Z,39.5262,-70.8638,15.16,14.4
6203507,2022-01-06T21:00:00Z,39.5262,-70.8638,15.1,14.4
6203507,2022-01-06T22:00:00Z,39.5262,-70.8638,15.12,14.4
6203507,2022-01-06T23:00:00Z,39.5262,-70.8638,15.17,14.4
6203507,2022-01-07T00:00:00Z,39.5262,-70.8638,15.03,14.4
6203507,2022-01-07T01:00:00Z,39.5262,-70.8638,15.1,14.4
6203507,2022-01-07T02:00:00Z,39.5262,-70.8638,15.13,14.4
6203507,2022-01-07T03:00:00Z,39.5262,-70.8638,15.01,14.4
6203507,2022-01-07T04:00:00Z,39.5262,-70.8638,15.09,14.4
